#                                                                           running time (s)                 
#                                                                    -------------------------------          
#  idx  seq name  length  cm from    cm to  trunc    bit sc  avg pp  band calc  alignment      total  mem (Mb)
# ----  --------  ------  -------  -------  -----  --------  ------  ---------  ---------  ---------  --------
   294  OTU1364      250      524      773  5'&3'    229.03   1.000       0.06       0.03       0.08      5.64
   295  OTU1366      250      524      773  5'&3'    228.94   1.000       0.06       0.03       0.08      5.66
   296  OTU137       250      524      773  5'&3'    225.15   1.000       0.06       0.03       0.09      5.67
   297  OTU1370      250      524      773  5'&3'    239.81   1.000       0.06       0.03       0.09      5.64
   298  OTU1372      250      524      773  5'&3'    234.96   1.000       0.06       0.03       0.08      5.68
   299  OTU1373      250      524      773  5'&3'    221.02   1.000       0.05       0.03       0.09      5.71
   300  OTU1375      250      524      773  5'&3'    225.37   0.999       0.06       0.03       0.09      5.72
   301  OTU1377      250      524      773  5'&3'    219.72   1.000       0.06       0.03       0.09      5.74
   302  OTU1379      250      524      773  5'&3'    239.85   1.000       0.06       0.03       0.09      5.63
   303  OTU138       250      524      773  5'&3'    229.50   0.999       0.06       0.04       0.10      5.73
   304  OTU1380      250      524      773  5'&3'    235.90   1.000       0.06       0.03       0.09      5.64
   305  OTU1381      250      524      773  5'&3'    233.96   1.000       0.06       0.03       0.09      5.64
   306  OTU1383      250      524      773  5'&3'    217.48   1.000       0.06       0.03       0.09      5.80
   307  OTU1385      250      524      773  5'&3'    222.56   1.000       0.06       0.04       0.10      5.70
   308  OTU1386      250      524      773  5'&3'    234.61   1.000       0.06       0.03       0.09      5.64
   309  OTU1387      250      524      773  5'&3'    233.58   1.000       0.06       0.03       0.09      5.62
   310  OTU1388      250      524      773  5'&3'    228.24   1.000       0.06       0.03       0.09      5.67
   311  OTU1389      250      524      773  5'&3'    220.50   0.999       0.06       0.03       0.09      5.73
   312  OTU139       250      524      773  5'&3'    227.64   0.999       0.06       0.03       0.09      5.73
   313  OTU1391      250      524      773  5'&3'    226.11   1.000       0.06       0.03       0.09      5.67
   314  OTU1393      250      524      773  5'&3'    227.32   1.000       0.06       0.02       0.08      5.64
   315  OTU1395      250      524      773  5'&3'    236.05   1.000       0.05       0.02       0.08      5.64
   316  OTU1396      250      524      773  5'&3'    160.16   0.999       0.05       0.03       0.09      6.09
   317  OTU1399      250      524      773  5'&3'    239.55   1.000       0.05       0.02       0.08      5.66
   318  OTU14        251      524      773  5'&3'    229.33   0.998       0.06       0.02       0.08      5.84
   319  OTU140       250      524      773  5'&3'    234.60   1.000       0.05       0.02       0.08      5.66
   320  OTU1400      250      524      773  5'&3'    234.83   1.000       0.05       0.02       0.08      5.64
   321  OTU1401      250      524      773  5'&3'    243.00   1.000       0.05       0.02       0.07      5.59
   322  OTU1402      250      524      773  5'&3'    236.90   1.000       0.05       0.02       0.08      5.67
   323  OTU1403      250      524      773  5'&3'    215.42   1.000       0.05       0.03       0.08      5.79
   324  OTU1404      250      524      773  5'&3'    234.68   1.000       0.05       0.02       0.08      5.66
   325  OTU1406      250      524      773  5'&3'    229.50   1.000       0.05       0.02       0.08      5.66
   326  OTU1407      250      524      773  5'&3'    230.34   1.000       0.05       0.02       0.08      5.64
   327  OTU141       250      524      773  5'&3'    220.51   1.000       0.05       0.03       0.08      5.76
   328  OTU1411      250      524      773  5'&3'    228.38   1.000       0.05       0.02       0.07      5.66
   329  OTU1414      250      524      773  5'&3'    227.51   1.000       0.05       0.02       0.08      5.70
   330  OTU1415      250      524      773  5'&3'    230.57   1.000       0.05       0.02       0.07      5.67
   331  OTU1418      250      524      773  5'&3'    232.86   0.999       0.05       0.02       0.08      5.75
   332  OTU1419      250      524      773  5'&3'    230.01   1.000       0.05       0.02       0.07      5.68
   333  OTU142       250      524      773  5'&3'    234.15   1.000       0.05       0.02       0.07      5.64
   334  OTU1420      250      524      773  5'&3'    238.59   1.000       0.05       0.02       0.07      5.65
   335  OTU1421      250      524      773  5'&3'    234.53   1.000       0.05       0.02       0.07      5.64
   336  OTU1422      250      524      773  5'&3'    225.53   1.000       0.05       0.02       0.07      5.66
   337  OTU1424      250      524      773  5'&3'    242.41   1.000       0.05       0.02       0.07      5.62
   338  OTU1425      250      524      773  5'&3'    225.65   0.999       0.05       0.03       0.08      5.82
   339  OTU1426      250      524      773  5'&3'    221.31   1.000       0.05       0.02       0.08      5.72
   340  OTU1427      250      524      773  5'&3'    220.47   1.000       0.05       0.02       0.08      5.71
   341  OTU1428      250      524      773  5'&3'    229.75   1.000       0.05       0.02       0.07      5.65
   342  OTU1429      250      524      773  5'&3'    219.87   1.000       0.05       0.02       0.08      5.70
   343  OTU143       250      524      773  5'&3'    239.34   1.000       0.05       0.02       0.07      5.66
   344  OTU1430      250      524      773  5'&3'    239.78   1.000       0.05       0.02       0.07      5.65
   345  OTU1431      250      524      773  5'&3'    218.46   1.000       0.05       0.03       0.08      5.82
   346  OTU1432      250      524      773  5'&3'    230.55   1.000       0.05       0.02       0.07      5.64
   347  OTU1433      250      524      773  5'&3'    225.61   1.000       0.05       0.02       0.08      5.67
   348  OTU1434      250      524      773  5'&3'    233.85   1.000       0.05       0.02       0.07      5.67
   349  OTU1435      250      524      773  5'&3'    226.06   1.000       0.05       0.02       0.07      5.64
   350  OTU1436      250      524      773  5'&3'    215.14   1.000       0.05       0.03       0.08      5.82
   351  OTU1437      250      524      773  5'&3'    232.78   1.000       0.05       0.02       0.07      5.68
   352  OTU1438      250      524      773  5'&3'    224.50   1.000       0.05       0.02       0.08      5.71
   353  OTU1439      250      524      773  5'&3'    213.48   1.000       0.05       0.03       0.08      5.78
   354  OTU144       250      524      773  5'&3'    225.15   1.000       0.05       0.02       0.07      5.70
   355  OTU1441      250      524      773  5'&3'    227.78   1.000       0.05       0.02       0.08      5.69
   356  OTU1443      250      524      773  5'&3'    236.91   1.000       0.05       0.02       0.07      5.65
   357  OTU1444      250      524      773  5'&3'    215.98   1.000       0.05       0.03       0.08      5.81
   358  OTU1446      250      524      773  5'&3'    226.20   1.000       0.05       0.02       0.07      5.67
   359  OTU1448      250      524      773  5'&3'    241.46   1.000       0.05       0.02       0.08      5.75
   360  OTU145       250      524      773  5'&3'    228.61   1.000       0.05       0.02       0.08      5.71
   361  OTU1451      250      524      773  5'&3'    220.97   1.000       0.05       0.02       0.08      5.75
   362  OTU1453      250      524      773  5'&3'    238.53   1.000       0.05       0.02       0.07      5.63
   363  OTU1459      250      524      773  5'&3'    232.96   1.000       0.05       0.02       0.07      5.64
   364  OTU146       250      524      773  5'&3'    229.96   1.000       0.05       0.02       0.07      5.69
   365  OTU1460      250      524      773  5'&3'    239.51   1.000       0.05       0.02       0.07      5.64
   366  OTU1461      251      524      773  5'&3'    220.22   0.998       0.06       0.03       0.08      5.78
   367  OTU1463      250      524      773  5'&3'    232.52   1.000       0.05       0.02       0.07      5.67
   368  OTU1464      250      524      773  5'&3'    233.56   1.000       0.05       0.02       0.07      5.76
   369  OTU1465      250      524      773  5'&3'    221.78   1.000       0.05       0.02       0.08      5.77
   370  OTU1466      250      524      773  5'&3'    225.42   1.000       0.05       0.02       0.07      5.65
   371  OTU1468      250      524      773  5'&3'    219.34   1.000       0.05       0.03       0.08      5.78
   372  OTU1469      250      524      773  5'&3'    228.08   1.000       0.05       0.02       0.08      5.68
   373  OTU1470      250      524      773  5'&3'    231.45   1.000       0.05       0.02       0.07      5.61
   374  OTU1471      250      524      773  5'&3'    233.58   1.000       0.05       0.02       0.07      5.64
   375  OTU1472      250      524      773  5'&3'    223.32   1.000       0.05       0.02       0.08      5.73
   376  OTU1475      250      524      773  5'&3'    224.39   1.000       0.05       0.03       0.08      5.82
   377  OTU1477      250      524      773  5'&3'    211.09   1.000       0.05       0.03       0.08      5.86
   378  OTU148       250      524      773  5'&3'    227.06   1.000       0.05       0.02       0.08      5.69
   379  OTU14812     250      524      773  5'&3'    218.75   0.999       0.05       0.02       0.07      5.68
   380  OTU1482      250      524      773  5'&3'    232.82   1.000       0.05       0.02       0.07      5.64
   381  OTU1485      250      524      773  5'&3'    232.74   1.000       0.05       0.02       0.07      5.65
   382  OTU149       250      524      773  5'&3'    229.56   1.000       0.05       0.02       0.08      5.69
   383  OTU1490      250      524      773  5'&3'    233.01   1.000       0.05       0.02       0.07      5.64
   384  OTU1494      250      524      773  5'&3'    230.62   1.000       0.05       0.02       0.07      5.66
   385  OTU1495      250      524      773  5'&3'    236.45   1.000       0.05       0.02       0.08      5.64
   386  OTU1497      249      524      773  5'&3'    235.67   0.998       0.05       0.03       0.09      5.76
   387  OTU1498      250      524      773  5'&3'    221.20   1.000       0.06       0.04       0.09      5.66
   388  OTU15        250      524      773  5'&3'    232.59   1.000       0.07       0.04       0.10      5.64
   389  OTU150       250      524      773  5'&3'    222.04   1.000       0.06       0.03       0.09      5.70
   390  OTU1500      250      524      773  5'&3'    220.08   0.999       0.06       0.05       0.11      5.72
   391  OTU1502      250      524      773  5'&3'    236.50   1.000       0.06       0.04       0.10      5.66
   392  OTU1503      251      524      773  5'&3'    221.01   0.998       0.07       0.03       0.10      5.78
   393  OTU1504      250      524      773  5'&3'    237.35   1.000       0.06       0.03       0.09      5.68
   394  OTU1505      250      524      773  5'&3'    217.90   1.000       0.06       0.03       0.10      5.73
   395  OTU1506      250      524      773  5'&3'    227.35   1.000       0.06       0.03       0.09      5.64
   396  OTU1508      250      524      773  5'&3'    238.20   1.000       0.09       0.04       0.12      5.65
   397  OTU1510      250      524      773  5'&3'    221.54   1.000       0.06       0.04       0.10      5.64
   398  OTU1511      250      524      773  5'&3'    229.89   1.000       0.08       0.03       0.11      5.67
   399  OTU1513      250      524      773  5'&3'    223.55   1.000       0.07       0.04       0.11      5.67
   400  OTU1514      250      524      773  5'&3'    233.55   1.000       0.09       0.03       0.13      5.69
   401  OTU1515      250      524      773  5'&3'    226.54   1.000       0.07       0.03       0.10      5.78
   402  OTU1519      250      524      773  5'&3'    238.14   1.000       0.07       0.03       0.10      5.64
   403  OTU152       251      524      773  5'&3'    227.07   0.998       0.10       0.03       0.13      5.81
   404  OTU1520      250      524      773  5'&3'    231.15   1.000       0.07       0.04       0.11      5.67
   405  OTU1522      250      524      773  5'&3'    227.05   1.000       0.08       0.03       0.11      5.71
   406  OTU1524      250      524      773  5'&3'    219.55   1.000       0.09       0.03       0.12      5.82
